node	node_name	descendant_taxa	most_likely_state	state_set	state_probabilities	confidence	ambiguous	unstable	interpretation
Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Alle_alle|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Apus_apus|Asio_otus|Baeolophus_bicolor|Branta_canadensis|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Centropus_phasianinus|Cepphus_grylle|Cercomacra_tyrannina|Charadrius_hiaticula|Charadrius_semipalmatus|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Cygnus_atratus|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Fratercula_arctica|Gallinula_chloropus|Grus_canadensis|Gymnorhina_tibicen|Haematopus_ostralegus|Hirundo_rustica|Hymenolaimus_malacorhynchos|Icterus_galbula|Jynx_torquilla|Lagopus_lagopus|Larus_argentatus|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Porphyrio_porphyrio|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Rissa_tridactyla|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Sterna_hirundo|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Accipiter_gentilis,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Aegolius_funereus,Agelaius_phoeniceus,Alauda_arvensis,Alle_alle,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Apus_apus,Asio_otus,Baeolophus_bicolor,Branta_canadensis,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Centropus_phasianinus,Cepphus_grylle,Cercomacra_tyrannina,Charadrius_hiaticula,Charadrius_semipalmatus,Colaptes_auratus,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Cygnus_atratus,Dacelo_novaeguineae,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Falco_columbarius,Falco_peregrinus,Falco_sparverius,Falco_tinnunculus,Ficedula_albicollis,Ficedula_hypoleuca,Fratercula_arctica,Gallinula_chloropus,Grus_canadensis,Gymnorhina_tibicen,Haematopus_ostralegus,Hirundo_rustica,Hymenolaimus_malacorhynchos,Icterus_galbula,Jynx_torquilla,Lagopus_lagopus,Larus_argentatus,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Melanerpes_formicivorus,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Porphyrio_porphyrio,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Rissa_tridactyla,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Sterna_hirundo,Strix_aluco,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333333, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333333	true	true	unstable node state
Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Alle_alle|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Apus_apus|Asio_otus|Baeolophus_bicolor|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Centropus_phasianinus|Cepphus_grylle|Cercomacra_tyrannina|Charadrius_hiaticula|Charadrius_semipalmatus|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Fratercula_arctica|Gallinula_chloropus|Grus_canadensis|Gymnorhina_tibicen|Haematopus_ostralegus|Hirundo_rustica|Icterus_galbula|Jynx_torquilla|Larus_argentatus|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Porphyrio_porphyrio|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Rissa_tridactyla|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Sterna_hirundo|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Accipiter_gentilis,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Aegolius_funereus,Agelaius_phoeniceus,Alauda_arvensis,Alle_alle,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Apus_apus,Asio_otus,Baeolophus_bicolor,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Centropus_phasianinus,Cepphus_grylle,Cercomacra_tyrannina,Charadrius_hiaticula,Charadrius_semipalmatus,Colaptes_auratus,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Dacelo_novaeguineae,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Falco_columbarius,Falco_peregrinus,Falco_sparverius,Falco_tinnunculus,Ficedula_albicollis,Ficedula_hypoleuca,Fratercula_arctica,Gallinula_chloropus,Grus_canadensis,Gymnorhina_tibicen,Haematopus_ostralegus,Hirundo_rustica,Icterus_galbula,Jynx_torquilla,Larus_argentatus,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Melanerpes_formicivorus,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Porphyrio_porphyrio,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Rissa_tridactyla,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Sterna_hirundo,Strix_aluco,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333334, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333334	true	true	unstable node state
Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Alle_alle|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Asio_otus|Baeolophus_bicolor|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Centropus_phasianinus|Cepphus_grylle|Cercomacra_tyrannina|Charadrius_hiaticula|Charadrius_semipalmatus|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Fratercula_arctica|Gallinula_chloropus|Grus_canadensis|Gymnorhina_tibicen|Haematopus_ostralegus|Hirundo_rustica|Icterus_galbula|Jynx_torquilla|Larus_argentatus|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Porphyrio_porphyrio|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Rissa_tridactyla|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Sterna_hirundo|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Accipiter_gentilis,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Aegolius_funereus,Agelaius_phoeniceus,Alauda_arvensis,Alle_alle,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Asio_otus,Baeolophus_bicolor,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Centropus_phasianinus,Cepphus_grylle,Cercomacra_tyrannina,Charadrius_hiaticula,Charadrius_semipalmatus,Colaptes_auratus,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Dacelo_novaeguineae,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Falco_columbarius,Falco_peregrinus,Falco_sparverius,Falco_tinnunculus,Ficedula_albicollis,Ficedula_hypoleuca,Fratercula_arctica,Gallinula_chloropus,Grus_canadensis,Gymnorhina_tibicen,Haematopus_ostralegus,Hirundo_rustica,Icterus_galbula,Jynx_torquilla,Larus_argentatus,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Melanerpes_formicivorus,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Porphyrio_porphyrio,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Rissa_tridactyla,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Sterna_hirundo,Strix_aluco,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333334, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333334	true	true	unstable node state
Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Alle_alle|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Asio_otus|Baeolophus_bicolor|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Cepphus_grylle|Cercomacra_tyrannina|Charadrius_hiaticula|Charadrius_semipalmatus|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Fratercula_arctica|Gymnorhina_tibicen|Haematopus_ostralegus|Hirundo_rustica|Icterus_galbula|Jynx_torquilla|Larus_argentatus|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Rissa_tridactyla|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Sterna_hirundo|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Accipiter_gentilis,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Aegolius_funereus,Agelaius_phoeniceus,Alauda_arvensis,Alle_alle,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Asio_otus,Baeolophus_bicolor,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Cepphus_grylle,Cercomacra_tyrannina,Charadrius_hiaticula,Charadrius_semipalmatus,Colaptes_auratus,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Dacelo_novaeguineae,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Falco_columbarius,Falco_peregrinus,Falco_sparverius,Falco_tinnunculus,Ficedula_albicollis,Ficedula_hypoleuca,Fratercula_arctica,Gymnorhina_tibicen,Haematopus_ostralegus,Hirundo_rustica,Icterus_galbula,Jynx_torquilla,Larus_argentatus,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Melanerpes_formicivorus,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Rissa_tridactyla,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Sterna_hirundo,Strix_aluco,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333333, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333333	true	true	unstable node state
Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Asio_otus|Baeolophus_bicolor|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Cercomacra_tyrannina|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Gymnorhina_tibicen|Hirundo_rustica|Icterus_galbula|Jynx_torquilla|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Accipiter_gentilis,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Aegolius_funereus,Agelaius_phoeniceus,Alauda_arvensis,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Asio_otus,Baeolophus_bicolor,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Cercomacra_tyrannina,Colaptes_auratus,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Dacelo_novaeguineae,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Falco_columbarius,Falco_peregrinus,Falco_sparverius,Falco_tinnunculus,Ficedula_albicollis,Ficedula_hypoleuca,Gymnorhina_tibicen,Hirundo_rustica,Icterus_galbula,Jynx_torquilla,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Melanerpes_formicivorus,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Strix_aluco,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333333, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333333	true	true	unstable node state
Acanthiza_pusilla|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Agelaius_phoeniceus|Alauda_arvensis|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Baeolophus_bicolor|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Cercomacra_tyrannina|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Gymnorhina_tibicen|Hirundo_rustica|Icterus_galbula|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Agelaius_phoeniceus,Alauda_arvensis,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Baeolophus_bicolor,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Cercomacra_tyrannina,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Falco_columbarius,Falco_peregrinus,Falco_sparverius,Falco_tinnunculus,Ficedula_albicollis,Ficedula_hypoleuca,Gymnorhina_tibicen,Hirundo_rustica,Icterus_galbula,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333333, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333333	true	true	unstable node state
Acanthiza_pusilla|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Agelaius_phoeniceus|Alauda_arvensis|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Baeolophus_bicolor|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Cercomacra_tyrannina|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Ficedula_albicollis|Ficedula_hypoleuca|Gymnorhina_tibicen|Hirundo_rustica|Icterus_galbula|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis		Acanthiza_pusilla,Acrocephalus_arundinaceus,Acrocephalus_melanopogon,Acrocephalus_palustris,Acrocephalus_schoenobaenus,Acrocephalus_scirpaceus,Aegithalos_caudatus,Agelaius_phoeniceus,Alauda_arvensis,Ammodramus_caudacutus,Ammodramus_maritimus,Anthus_spinoletta,Aphelocoma_coerulescens,Aphelocoma_ultramarina,Baeolophus_bicolor,Calcarius_pictus,Carduelis_cannabina,Carduelis_tristis,Carpodacus_erythrinus,Carpodacus_mexicanus,Cercomacra_tyrannina,Corvus_brachyrhynchos,Corvus_corone,Cyanocorax_morio,Delichon_urbicum,Dendroica_caerulescens,Dolichonyx_oryzivorus,Erithacus_rubecula,Ficedula_albicollis,Ficedula_hypoleuca,Gymnorhina_tibicen,Hirundo_rustica,Icterus_galbula,Malurus_coronatus,Malurus_cyaneus,Malurus_splendens,Manorina_melanocephala,Passerculus_sandwichensis,Phylloscopus_fuscatus,Phylloscopus_sibilatrix,Phylloscopus_trochilus,Pica_pica,Pomatostomus_temporalis,Prunella_collaris,Prunella_modularis,Rhipidura_fuliginosa,Sericornis_frontalis,Serinus_canaria,Serinus_serinus,Sialia_currucoides,Sialia_mexicana,Sialia_sialis,Spizella_pusilla,Struthidea_cinerea,Tachycineta_bicolor,Taeniopygia_guttata,Thryothorus_ludovicianus,Troglodytes_aedon,Turdus_merula,Vireo_solitarius,Wilsonia_citrina,Wilsonia_pusilla,Zonotrichia_albicollis,Zosterops_lateralis	cooperative	cooperative,pair,polyandrous	"{""cooperative"": 0.333333333333333, ""pair"": 0.333333333333333, ""polyandrous"": 0.333333333333333}"	0.333333333333333	true	true	unstable node state
