dataset_id	taxon_count	taxon_column	continuous_trait	pgls_predictor	pgls_lambda	pgls_predictor_estimate	pgls_predictor_p_value	brownian_sigma_squared	brownian_aicc	ou_alpha	ou_theta	ou_sigma_squared	ou_aicc	signal_blombergs_k	signal_pagels_lambda	signal_permutation_p_value	continuous_root_node	continuous_root_estimate	discrete_trait	discrete_root_node	discrete_root_state	discrete_root_confidence	clade_trait	top_exceptional_clade	top_exceptionality_score	exceptional_clade_count
avian_reproductive_traits	94	species	testes_mass	body_mass	0.595959176587679	0.00104284726363294	2.03258299080744e-10	0.583468230348074	373.865674201273	0.093525	1.22471809416427	0.78133528791217	334.341309695618	0.0705608803720894	0.595	0.0833333333333333	Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Alle_alle|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Apus_apus|Asio_otus|Baeolophus_bicolor|Branta_canadensis|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Centropus_phasianinus|Cepphus_grylle|Cercomacra_tyrannina|Charadrius_hiaticula|Charadrius_semipalmatus|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Cygnus_atratus|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Fratercula_arctica|Gallinula_chloropus|Grus_canadensis|Gymnorhina_tibicen|Haematopus_ostralegus|Hirundo_rustica|Hymenolaimus_malacorhynchos|Icterus_galbula|Jynx_torquilla|Lagopus_lagopus|Larus_argentatus|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Porphyrio_porphyrio|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Rissa_tridactyla|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Sterna_hirundo|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis	2.10154643045978	mating_system	Acanthiza_pusilla|Accipiter_gentilis|Acrocephalus_arundinaceus|Acrocephalus_melanopogon|Acrocephalus_palustris|Acrocephalus_schoenobaenus|Acrocephalus_scirpaceus|Aegithalos_caudatus|Aegolius_funereus|Agelaius_phoeniceus|Alauda_arvensis|Alle_alle|Ammodramus_caudacutus|Ammodramus_maritimus|Anthus_spinoletta|Aphelocoma_coerulescens|Aphelocoma_ultramarina|Apus_apus|Asio_otus|Baeolophus_bicolor|Branta_canadensis|Calcarius_pictus|Carduelis_cannabina|Carduelis_tristis|Carpodacus_erythrinus|Carpodacus_mexicanus|Centropus_phasianinus|Cepphus_grylle|Cercomacra_tyrannina|Charadrius_hiaticula|Charadrius_semipalmatus|Colaptes_auratus|Corvus_brachyrhynchos|Corvus_corone|Cyanocorax_morio|Cygnus_atratus|Dacelo_novaeguineae|Delichon_urbicum|Dendroica_caerulescens|Dolichonyx_oryzivorus|Erithacus_rubecula|Falco_columbarius|Falco_peregrinus|Falco_sparverius|Falco_tinnunculus|Ficedula_albicollis|Ficedula_hypoleuca|Fratercula_arctica|Gallinula_chloropus|Grus_canadensis|Gymnorhina_tibicen|Haematopus_ostralegus|Hirundo_rustica|Hymenolaimus_malacorhynchos|Icterus_galbula|Jynx_torquilla|Lagopus_lagopus|Larus_argentatus|Malurus_coronatus|Malurus_cyaneus|Malurus_splendens|Manorina_melanocephala|Melanerpes_formicivorus|Passerculus_sandwichensis|Phylloscopus_fuscatus|Phylloscopus_sibilatrix|Phylloscopus_trochilus|Pica_pica|Pomatostomus_temporalis|Porphyrio_porphyrio|Prunella_collaris|Prunella_modularis|Rhipidura_fuliginosa|Rissa_tridactyla|Sericornis_frontalis|Serinus_canaria|Serinus_serinus|Sialia_currucoides|Sialia_mexicana|Sialia_sialis|Spizella_pusilla|Sterna_hirundo|Strix_aluco|Struthidea_cinerea|Tachycineta_bicolor|Taeniopygia_guttata|Thryothorus_ludovicianus|Troglodytes_aedon|Turdus_merula|Vireo_solitarius|Wilsonia_citrina|Wilsonia_pusilla|Zonotrichia_albicollis|Zosterops_lateralis	polyandrous	0.333333333333333	mating_system	Malurus_coronatus|Malurus_cyaneus|Malurus_splendens	0.148239332124518	0
