trait	taxon_column	model	estimator	alpha	analyzed_taxon_count	excluded_taxon_count	missing_tip_taxon_count	non_numeric_tip_taxon_count	internal_node_count	unstable_node_count	weak_support_node_count	root_node	root_estimate	root_standard_error	root_lower_95_interval	root_upper_95_interval	tree_is_ultrametric	covariance_near_singular	covariance_condition_number	log_likelihood	residual_sigma_squared	optimizer_name	optimizer_converged	optimizer_iteration_count	optimizer_function_evaluation_count	optimizer_convergence_status	warning_count
seed_mass	species	brownian	ace-pic	1.0	42	0	0	0	41	20	33	Alopecurus_bulbosus|Ammophila_arenaria|Artemisia_maritima|Artemisia_rupestris|Aster_tripolium|Atriplex_calotheca|Atriplex_glabriuscula|Atriplex_laciniata|Atriplex_littoralis|Blysmus_rufus|Cakile_maritima|Calystegia_soldanella|Carex_extensa|Carex_punctata|Centaurium_littorale|Cochlearia_anglica|Cochlearia_danica|Cochlearia_officinalis|Crambe_maritima|Glaucium_flavum|Glaux_maritima|Halimione_pedunculata|Honckenya_peploides|Hordeum_marinum|Juncus_gerardii|Juncus_maritimus|Leymus_arenarius|Limonium_vulgare|Parapholis_strigosa|Plantago_coronopus|Plantago_maritima|Polygonum_oxyspermum|Puccinellia_distans|Puccinellia_limosa|Puccinellia_maritima|Ranunculus_baudotii|Sagina_maritima|Salicornia_europaea|Suaeda_maritima|Triglochin_maritimum|Tripleurospermum_maritimum|Zannichellia_palustris	4.70944155381797	9.72124124184652	-14.3438411652266	23.7627242728626	false	false	452.149575059435	-172.469802208292	4.64010955674648						2
