trait	taxon_column	model	state_ordering	root_prior_mode	fixed_root_state	analyzed_taxon_count	excluded_taxon_count	internal_node_count	ambiguous_internal_node_count	unstable_node_count	weak_support_node_count	observed_state_count	sparse_state_count	minimal_change_count	parsimonious_root_state_count	root_node	root_most_likely_state	root_confidence	phytools_rerooting_method_comparable	log_likelihood	parameter_count	aic	optimizer_converged	optimizer_iteration_count	optimizer_function_evaluation_count	overparameterized	baseline_model	baseline_delta_aic	preferred_model_by_aic	warning_count
mating_system	species	equal-rates	unordered	equal		75	0	74	74	73	74	3	0			Alouatta_palliata|Alouatta_pigra|Alouatta_seniculus|Aotus_trivirgatus|Ateles_belzebuth|Ateles_geoffroyi|Ateles_paniscus|Callicebus_moloch|Callimico_goeldii|Callithrix_jacchus|Callithrix_pygmaea|Cebus_albifrons|Cebus_apella|Cebus_capucinus|Cercocebus_galeritus|Cercopithecus_ascanius|Cercopithecus_cephus|Cercopithecus_mitis|Cercopithecus_neglectus|Cercopithecus_nictitans|Cheirogaleus_major|Cheirogaleus_medius|Colobus_guereza|Colobus_polykomos|Daubentonia_madagascariensis|Erythrocebus_patas|Eulemur_coronatus|Eulemur_mongoz|Galago_alleni|Galago_demidoff|Galago_moholi|Galago_senegalensis|Hylobates_lar|Hylobates_pileatus|Lemur_catta|Leontopithecus_rosalia|Lepilemur_leucopus|Lepilemur_mustelinus|Lophocebus_albigena|Loris_tardigradus|Macaca_fascicularis|Macaca_fuscata|Macaca_mulatta|Macaca_nemestrina|Macaca_radiata|Macaca_silenus|Macaca_sinica|Macaca_sylvanus|Mandrillus_sphinx|Microcebus_murinus|Microcebus_rufus|Miopithecus_talapoin|Mirza_coquereli|Nasalis_larvatus|Nomascus_concolor|Otolemur_crassicaudatus|Otolemur_garnettii|Pan_paniscus|Papio_anubis|Papio_cynocephalus|Papio_hamadryas|Papio_ursinus|Perodicticus_potto|Prolemur_simus|Propithecus_verreauxi|Saguinus_fuscicollis|Saguinus_midas|Saguinus_oedipus|Saimiri_sciureus|Semnopithecus_entellus|Symphalangus_syndactylus|Tarsius_bancanus|Tarsius_syrichta|Theropithecus_gelada|Trachypithecus_obscurus	Polygynous	0.333333333333333	true	-81.20575146340377	1	164.41150292680754	true	50	52	false				2
